ofcNm,rutNm,fctKdCd,fctKdNm,fctCfCd,fctCfNm,fcno,fctNm,lctNm,ccwDt,dgnBgDt,dgnEdDt,dgcoNm,cwkBgDt,cwkEdDt,cstCmpNm,cwkNm,totCtco,xtsLen,xtsHg,xtsSpanCo,xtsMaxSpanLen,ftptBdt,rdwyBdt,alBdt,uplnCrtrCo,godnCrtrCo,crtrStoCo,prmsPssnLwgt,upstSpanCmpsVl,bdsfAbscNm,railngAbscNm,brdgBrktAbscNm,xpsjAbscNm,curbAbscNm,dpltAbscVl,mngdAbscVl,dgldVlCn,upstMspFrmCdCn,upstSbSpanFrmAbrNmCn,upstBrdgBrktFrmCdCn,upstXpsjFrmCdCn,lwstPierFrmCdCn,lwstPierBsCdCn,lwstBrpsFrmCdCn,tnnlXtsLen,tnnlHg,tmnsSlpeVl,algnRdcvVl,dtsbXn,ivrtInstXn,rprsFormCdCn,rprsMnCnmtCdCn,rprsAssCnmtCdCn,rprsDrnFrmCdCn,rprsPtnnFrmNmCn,albdt,bdsfabscnm,brdgbrktabscnm,ccwdt,crtrstoco,cstcmpnm,curbabscnm,cwkbgdt,cwkeddt,cwknm,dgconm,dgldvlcn,dgnbgdt,dgneddt,dpltabscvl,fctcfcd,fctcfnm,fctkdcd,fctkdnm,fctnm,ftptbdt,godncrtrco,index,lctnm,lwstbrpsfrmcdcn,lwstpierbscdcn,lwstpierfrmcdcn,mngdabscvl,ofcnm,prmspssnlwgt,railngabscnm,rdwybdt,rutnm,totctco,uplncrtrco,upstbrdgbrktfrmcdcn,upstmspfrmcdcn,upstsbspanfrmabrnmcn,upstspancmpsvl,upstxpsjfrmcdcn,xpsjabscnm,xtshg,xtslen,xtsmaxspanlen,xtsspanco,algnrdcvvl,dtsbxn,ivrtinstxn,rprsasscnmtcdcn,rprsdrnfrmcdcn,rprsformcdcn,rprsmncnmtcdcn,rprsptnnfrmnmcn,tmnsslpevl,tnnlhg,tnnlxtslen,drnfrmcdcn,totcrtrco
,,,,,,E673B64267C11C52E034080020A9316A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,아스팔트,,2021-06-28,4.0,디케이개발(주),콘크리트,2019-09-27,2021-06-28,"국도5호선 금화교 개축공사  1992개축(칠곡방향), 2021 개축(대구방향)",-,DB-24,,,RC,0,기타,1,교량,금화교(확),2.0,2.0,0.0,경상북도 칠곡군 가산면 금화리,구주식,미상,기타,,대구국토관리사무소,43.0,강재,10.3,일반국도5호선,0,2.0,,라멘교,PSC슬래브교,1@15=15,TransFlex조인트,,5,15.0,15.0,1.0,,,,,,,,,,,,,
,,,,,,017CA6AEB7677E0B85A84CF71E1E0503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,콘크리트,강재,2021-06-24,2.0,서일건설㈜ 외 3개사,,2016-06-04,2021-06-24,진안-성수(2공구) 도로건설공사,㈜제일엔지니어링 외 1개사,DB-24,2015-03-04,2015-12-28,,0,기타,1,교량,평장교,0.0,1.0,0.0,,역T형,,,,남원국토관리사무소,43.2,콘크리트,12.0,일반국도30호선,"45,087,000",1.0,,기타,,1@30.4=30.4,모노셀조인트,강재,6,30.375,30.375,1.0,,,,,,,,,,,,,
,,,,,,017CA6AEB88C8FEC03085CACCE5D4DC0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,아스팔트,강재,2021-06-24,2.0,서일건설㈜ 외 3개사,,2016-06-04,2021-06-24,진안-성수(2공구) 도로건설공사,㈜제일엔지니어링 외 1개사,DB-24,2015-03-04,2015-12-28,,0,기타,1,교량,송정교,0.0,1.0,0.0,,역T형,,,,남원국토관리사무소,43.2,콘크리트,13.0,일반국도30호선,"45,087,000",1.0,,라멘교,,1@15=15,신축이음 없음,강재,6,15.0,15.0,1.0,,,,,,,,,,,,,
,,,,,,017CA6AEB602B3130F2A9F5F062A217A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,콘크리트,강재,2021-06-24,2.0,서일건설㈜ 외 3개사,,2016-06-04,2021-06-24,진안-성수(2공구) 도로건설공사,㈜제일엔지니어링 외 1개사,DB-24,2015-03-04,2015-12-28,,0,기타,1,교량,운교,0.0,1.0,0.0,,역T형,,,,남원국토관리사무소,43.2,콘크리트,12.0,일반국도30호선,"45,087,000",1.0,,기타,,1@48.1=48.1,Rail-Type조인트,강재,6,48.112,48.112,1.0,,,,,,,,,,,,,
,,,,,,017CA6AEA7C64D6A2F62ADB3FF20FCE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,콘크리트,강재,2021-06-24,2.0,서일건설㈜ 외 3개사,콘크리트,2016-06-04,2021-06-24,진안-성수(2공구) 도로건설공사,㈜제일엔지니어링 외 1개사,DB-24,2015-03-04,2015-12-28,,0,기타,1,교량,은안교,3.0,1.0,0.0,,역T형,,,,남원국토관리사무소,43.2,강재,11.0,일반국도30호선,"45,087,000",1.0,기타,기타,,1@25.4=25.4,모노셀조인트,강재,,25.412,25.412,1.0,,,,,,,,,,,,,
,,,,,,017CA6AEB4EE17E3CFF395694EAC24FF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,콘크리트,강재,2021-06-24,2.0,서일건설㈜ 외 3개사,,2016-06-04,2021-06-24,진안-성수(2공구) 도로건설공사,㈜제일엔지니어링 외 1개사,DB-24,2015-03-04,2015-12-28,,0,기타,1,교량,백운1교,0.0,1.0,0.0,,역T형,기타,ㅠ형식,,남원국토관리사무소,43.2,콘크리트,16.0,일반국도30호선,"45,087,000",1.0,,기타,,2@25=50,모노셀조인트,강재,,50.368,25.0,2.0,,,,,,,,,,,,,
,,,,,,017B517E03419839DCDD85185CC89F02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,아스팔트,강재,2021-06-21,2.0,현대건설(주),콘크리트,2012-02-21,2021-06-21,구미시 관내 국도대체우회도로(구포-생곡1)건설공사,(주)동성엔지니어링,DB-24,2008-11-13,2011-10-20,강상판,1,1종,1,교량,거의 RAMP-E교,0.0,1.0,0.0,경상북도 구미시 구포동,역T형,확대(전면)기초,T형교각,STEEL,대구국토관리사무소,43.0,콘크리트,7.9,일반국도33호선,"161,833,439",1.0,포트받침,강상자형교,강상자형교,2@56=112,모노셀조인트,강재,,112.0,56.0,2.0,,,,,,,,,,,,,
,,,,,,017B51824ED2163051EB2D4AB3F265B2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,아스팔트,고무재,2021-06-21,2.0,현대건설(주),콘크리트,2012-02-21,2021-06-21,구미시 관내 국도대체우회도로(구포-생곡1)건설공사,(주)동성엔지니어링,DB-24,2008-11-13,2011-10-20,강상판,0,기타,1,교량,양호육교,0.0,1.0,0.0,경상북도 구미시 양호동,역T형,기타,기타,STEEL,대구국토관리사무소,0.0,콘크리트,7.9,일반국도33호선,"161,833,439",1.0,고무받침,프리플렉스형교,프리플렉스형교,1@40=40,모노셀조인트,강재,,40.0,40.0,1.0,,,,,,,,,,,,,
,,,,,,017B94EC8E1F67AEE2903F5AD034235B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-21,,현대건설(주)외3개사,,2012-02-21,2021-06-21,구미시 관내 국도대체우회도로(구포-생곡1)건설공사,(주)동성엔지니어링외1개사,,2008-11-13,2011-10-20,,0,기타,3,지하차도,양호지하차도,,,0.0,경상북도 구미시 양호동 ,,,,,대구국토관리사무소,,,,일반국도33호선,"169,835,000,000",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,017B5BE646FCD2F75FCD5ED0AE53AB04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,콘크리트,강재,2021-06-21,3.0,현대건설(주)외3개사,콘크리트,2012-02-21,2021-06-21,구미시 관내 국도대체우회도로(구포-생곡1)건설공사,(주)동성엔지니어링외1개사,DB-24,2008-11-13,2011-10-20,강상판,1,1종,1,교량,한천2교(하행_구포방향),0,3,0.0,경상북도 구미시 거의동,역T형,기타,ㅠ형식,STEEL,대구국토관리사무소,43.0,콘크리트,15,일반국도33호선,"169,835,000",0,기타,강상자형교,강상자형교,3@60=154,강핑거조인트,강재,,154,60.0,3.0,,,,,,,,,,,,,
,,,,,,017B5BE6B96501F8236A3BC70C8FFAA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,콘크리트,강재,2021-06-21,2.0,현대건설(주)외3개사,콘크리트,2012-02-21,2021-06-21,구미시 관내 국도대체우회도로(구포-생곡1)건설공사,(주)동성엔지니어링외1개사,DB-24,2008-11-13,2011-10-20,강상판,1,1종,1,교량,한천2교(상행_생곡방향),0,0,0.0,경상북도 구미시 거의동,역T형,기타,T형교각,STEEL,대구국토관리사무소,43.0,콘크리트,10,일반국도33호선,"169,835,000",2,기타,강상자형교,강상자형교,3@60=154,강핑거조인트,강재,,154,60.0,3.0,,,,,,,,,,,,,
,,,,,,017B5BE70E0BD65D01FEEE3327B1590F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,콘크리트,강재,2021-06-21,2.0,현대건설(주)외3개사,콘크리트,2012-02-21,2021-06-21,구미시 관내 국도대체우회도로(구포-생곡1)건설공사,(주)동성엔지니어링외1개사,DB-24,2008-11-13,2011-10-20,강상판,1,1종,1,교량,한천3교(하행_구포방향),0,2,0.0,경상북도 구미시 구포동,역T형,기타,T형교각,STEEL,대구국토관리사무소,43.0,콘크리트,11,일반국도33호선,"169,835,000",0,기타,강상자형교,강상자형교,4@65=220,강핑거조인트,강재,,220,65.0,4.0,,,,,,,,,,,,,
,,,,,,017B5BE7709C23A7AD99F759F9BB5492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,콘크리트,강재,2021-06-21,2.0,현대건설(주)외3개사,콘크리트,2012-02-21,2021-06-21,구미시 관내 국도대체우회도로(구포-생곡1)건설공사,(주)동성엔지니어링외1개사,DB-24,2008-11-13,2011-10-20,강상판,1,1종,1,교량,한천3교(상행_생곡방향),0,0,0.0,경상북도 구미시 구포동,역T형,기타,T형교각,STEEL,대구국토관리사무소,43.0,콘크리트,10,일반국도33호선,"169,835,000",2,기타,강상자형교,강상자형교,4@65=220,강핑거조인트,강재,,220,65.0,4.0,,,,,,,,,,,,,
,,,,,,017B5BE7C20285F9DF67F8429764001C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,콘크리트,강재,2021-06-21,4.0,현대건설(주),콘크리트,2012-02-21,2021-06-21,구미시 관내 국도대체우회도로(구포-생곡1)건설공사,(주)동성엔지니어링,DB-24,2008-11-13,2011-10-20,강상판,1,1종,1,교량,양호대교,0,2,0.0,경상북도 구미시 양호동,역T형,RC말뚝기초,T형교각,RC,대구국토관리사무소,43.0,콘크리트,21,일반국도33호선,"169,835,000",2,기타,PSC상자형교,PSC상자형교,15@100=1360,강핑거조인트,강재,,1360,100.0,15.0,,,,,,,,,,,,,
,,,,,,017B5BEA02E68B4C0C12D73F54FC829C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,아스팔트,고무재,2021-06-21,2.0,현대건설(주)외3개사,콘크리트,2012-02-21,2021-06-21,구미시 관내 국도대체우회도로(구포-생곡1)건설공사,(주)동성엔지니어링외1개사,DB-24,2008-11-13,2011-10-20,강상판,0,기타,1,교량,다식1육교,0,1,0.0,경상북도 구미시 고아읍 다식리,역T형,,,STEEL,대구국토관리사무소,43.0,콘크리트,8,일반국도33호선,"169,835,000",1,포트받침,프리플렉스형교,프리플렉스형교,0@0=40,모노셀조인트,강재,,40,0.0,0.0,,,,,,,,,,,,,
,,,,,,017B5BEA96883C0AE689CE21B13BA4DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,콘크리트,강재,2021-06-21,2.0,현대건설(주)외3개사,콘크리트,2012-02-21,2021-06-21,구미시 관내 국도대체우회도로(구포-생곡1)건설공사,(주)동성엔지니어링외1개사,DB-24,2008-11-13,2011-10-20,강상판,0,기타,1,교량,괴평 RAMP-A교,0,1,0.0,경상북도 구미시 고아읍 괴평리,역T형,,,STEEL,대구국토관리사무소,43.0,콘크리트,14,일반국도33호선,"169,835,000",1,포트받침,프리플렉스형교,프리플렉스형교,1@40=40,모노셀조인트,강재,,40,40.0,1.0,,,,,,,,,,,,,
,,,,,,017B5BEBE88D61A57526398CE5A1321C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,아스팔트,고무재,2021-06-21,2.0,현대건설(주)외3개사,콘크리트,2012-02-21,2021-06-21,구미시 관내 국도대체우회도로(구포-생곡1)건설공사,(주)동성엔지니어링외1개사,DB-24,2008-11-13,2011-10-20,강상판,0,기타,1,교량,다식2육교,0,1,0.0,경상북도 구미시 고아읍 다식리,역T형,,,STEEL,대구국토관리사무소,43.0,콘크리트,8,일반국도33호선,"169,835,000",1,포트받침,프리플렉스형교,프리플렉스형교,1@40=40,모노셀조인트,강재,,40,40.0,1.0,,,,,,,,,,,,,
,,,,,,017B5BEA3D6207C1B9E7E224FD8ADE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,아스팔트,고무재,2021-06-21,2.0,현대건설(주)외3개사,콘크리트,2012-02-21,2021-06-21,구미시 관내 국도대체우회도로(구포-생곡1)건설공사,(주)동성엔지니어링외1개사,DB-24,2008-11-13,2011-10-20,강상판,0,기타,1,교량,다식3육교,0,1,0.0,경상북도 구미시 고아읍 다식리,역T형,,,STEEL,대구국토관리사무소,43.0,콘크리트,8,일반국도33호선,"169,835,000",1,포트받침,프리플렉스형교,프리플렉스형교,1@45=45,모노셀조인트,강재,,45,45.0,1.0,,,,,,,,,,,,,
,,,,,,017DF9B89891975085F352911C0E0529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-04,,남해종합개발,,2012-07-20,2021-06-04,웅상-무거2 국도건설공사,홍익기술단,,2004-12-29,2008-03-17,,0,기타,1,교량,대복IC R-D교,,,0.0,울산광역시 울주군 웅촌면 대복리,,,,,진영국토관리사무소,,,,일반국도7호선,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,017DF9B110C310774B0FB22770976E21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,,,2021-06-04,4,남해종합개발,,2012-07-20,2021-06-04,웅상-무거2 국도건설공사,홍익기술단,DB-24,2004-12-29,2008-03-17,,1,1종,1,교량,문죽1교,0,2,0.0,울산광역시 울주군 청량면 문죽리,,,,,진영국토관리사무소,43.2,,20.9,일반국도7호선,"10,653,000",2,,,,,,,,490,50,14,,,,,,,,,,,,,
,,,,,,017DF99BA02559D654FA5D4F124F1A30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-04,4,남해종합개발,,2012-07-20,2021-06-04,웅상-무거2 국도건설공사,홍익기술단,DB-24,2004-12-29,2008-03-17,,2,2종,1,교량,대복1교,,2,0.0,울산광역시 울주군 웅촌면 대복리,,,,,진영국토관리사무소,43.2,,,일반국도7호선,"2,437,000",2,,,,,,,,120,30,4,,,,,,,,,,,,,
,,,,,,017DF9AD05817E56DC58AA66C4C58D98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,,,2021-06-04,4,남해종합개발,,2012-07-20,2021-06-04,웅상-무거2 국도건설공사,홍익기술단,DB-24,2004-12-29,2008-03-17,,1,1종,1,교량,대복3교,0,2,0.0,울산광역시 울주군 청량면 삼정리,,,,,진영국토관리사무소,43.2,,20.9,일반국도7호선,"3,620,000",2,,,,,,,,110,55,2,,,,,,,,,,,,,
,,,,,,017DF9A8D209AD2E0490990CDA496E6F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,,,2021-06-04,4,남해종합개발,,2012-07-20,2021-06-04,웅상-무거2 국도건설공사,홍익기술단,DB-24,2004-12-29,2008-03-17,,2,2종,1,교량,대복2교,0,2,0.0,울산광역시 울주군 웅촌면 대복리,,,,,진영국토관리사무소,43.2,,20.9,일반국도7호선,"4,344,000",2,,,,,,,,210,35,6,,,,,,,,,,,,,
,,,,,,017ED261C32831A18EF05EB3B180EA74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,,,2021-05-15,1,청운건설산업(주),,2017-03-02,2021-05-15,국도21호선 아산 장존 장존교차로 개선공사,(주)다우컨설턴트,,2016-07-01,2017-02-25,,0,기타,1,교량,장존IC2교(RAMP-E교),0,0,0.0,충청남도 아산시 장존동 ,,,,,예산국토관리사무소,,,7.4,일반국도21호선,"10,974,230",1,,,,,,,,40.1,40.1,1,,,,,,,,,,,,,
,,,,,,017ED243CD6102A19986274EA039C12F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,,,2021-05-15,1,청운건설산업(주),,2017-03-02,2021-05-15,국도21호선 아산 장존 장존교차로 개선공사,,DB-24,2016-07-01,2017-02-25,,2,2종,1,교량,장존IC1교(RAMP-B교),0,0,0.0,충청남도 아산시 장존동 ,역T형,PSC말뚝기초,T형교각,,예산국토관리사무소,,,7.4,일반국도21호선,"10,974,230",1,,PSC슬래브교,,3@35,모노셀조인트,,,105,35,3,,,,,,,,,,,,,
,,,,,,E673B64263C81C52E034080020A9316A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,아스팔트,강재,2021-05-14,2,㈜동서,콘크리트,2018-01-05,2021-05-14,국도31호선 합강교 노후교량 개축공사,㈜동서엔지니어링,DB-24,2014-07-21,2015-10-14,RC,2,2종,1,교량,합강교,0,1,0.0,강원도 인제군 인제읍 합강리,역T형,확대(전면)기초,기타,Steel,홍천국토관리사무소,32,강재,10,일반국도31호선,"9,071,700",1,포트받침,PSCI형교,강I형교,4@25+23+24+25=170,Rail-Type조인트,강재,16.5,170,30,6,,,,,,,,,,,,,
,,,,,,017A9E832A2EA07BBBDD4FE68E013466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-01,,에스케이건설주식회사,,2012-07-20,2019-09-04,거제-마산3 국도건설공사,(주)이산,,2009-06-01,2011-12-31,,2,2종,2,터널,유산터널(하행)거제방향,,,0.0,경상남도 창원시 마산합포구 구산면 유산리,,,,,진영국토관리사무소,,,,일반국도5호선,"7,258,000,000",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,017A9E8BEF55D82802096D560C83519A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-01,,에스케이건설주식회사,,2012-07-20,2019-09-04,거제-마산3 국도건설공사,(주)이산,,2009-06-01,2011-12-31,,2,2종,2,터널,내포2터널(하행)거제방향,,,0.0,경상남도 창원시 마산합포구 구산면 내포리,,,,,진영국토관리사무소,,,,일반국도5호선,"7,258,000,000",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,017A9E883C5B938809F4127A2329B844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-01,,에스케이건설주식회사,,2012-07-20,2019-09-04,거제-마산3 국도건설공사,(주)이산,,2009-06-01,2011-12-31,,2,2종,2,터널,석곡터널(하행)거제방향,,,0.0,경상남도 창원시 마산합포구 구산면 석곡리,,,,,진영국토관리사무소,,,,일반국도5호선,"7,258,000,000",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,017A9E8A3EBA75806645B2A31846859D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-01,,에스케이건설주식회사,,2012-07-20,2019-09-04,거제-마산3 국도건설공사,(주)이산,,2009-06-01,2011-12-31,,2,2종,2,터널,내포2터널(상행)마산방향,,,0.0,경상남도 창원시 마산합포구 구산면 내포리,,,,,진영국토관리사무소,,,,일반국도5호선,"7,258,000,000",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,017A9E85477AF16E4699E70D35D7DD58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-01,,에스케이건설주식회사,,2012-07-20,2019-09-04,거제-마산3 국도건설공사,(주)이산,,2009-06-01,2011-12-31,,2,2종,2,터널,석곡터널(상행)마산방향,,,0.0,경상남도 창원시 마산합포구 구산면 석곡리,,,,,진영국토관리사무소,,,,일반국도5호선,"7,258,000,000",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,017A9E7D10EED186EFB97F3BA8B77497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-01,,에스케이건설주식회사,,2012-07-20,2019-09-04,거제-마산3 국도건설공사,(주)이산,,2009-06-01,2011-12-31,,2,2종,2,터널,유산터널(상행)마산방향,,,0.0,경상남도 창원시 마산합포구 구산면 유산리,,,,,진영국토관리사무소,,,,일반국도5호선,"7,258,000,000",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,017A9E42E353266977A850DCE46F168E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-01,,에스케이건설주식회사,,2012-07-20,2020-09-29,거제-마산3 국도건설공사,(주)이산,,2009-06-01,2011-12-31,,2,2종,1,교량,유산교(거제방향),,,0.0,경상남도 창원시 마산합포구 구산면 유산리,,,,,진영국토관리사무소,,,,일반국도5호선,"7,395,000,000",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,017A9E410FF9ACDF70D5EDF42DEFFBC5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-01,,에스케이건설주식회사,,2012-07-20,2020-09-29,거제-마산3 국도건설공사,(주)이산,,2009-06-01,2011-12-31,,2,2종,1,교량,유산교(마산방향),,,0.0,경상남도 창원시 마산합포구 구산면 유산리,,,,,진영국토관리사무소,,,,일반국도5호선,"7,395,000,000",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,017A9E23816D2C77744F18D3D0EA0134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-01,,에스케이건설주식회사,,2012-07-20,2020-09-29,거제-마산3 국도건설공사,(주)이산,,2009-06-01,2011-12-31,,2,2종,1,교량,석곡2교(거제방향),,,0.0,경상남도 창원시 마산합포구 구산면 석곡리,,,,,진영국토관리사무소,,,,일반국도5호선,"7,395,000,000",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,017A9E21B4D49C4118CCBAB2E4EEF72C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-01,,에스케이건설주식회사,,2012-07-20,2020-09-29,거제-마산3 국도건설공사,(주)이산,,2009-06-01,2011-12-31,,2,2종,1,교량,석곡2교(마산방향),,,0.0,경상남도 창원시 마산합포구 구산면 석곡리,,,,,진영국토관리사무소,,,,일반국도5호선,"7,395,000,000",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,017A9E1F23E749002636944A19C63055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-01,,에스케이건설주식회사,,2012-07-20,2020-09-29,거제-마산3 국도건설공사,(주)이산,,2009-06-01,2011-12-31,,0,기타,1,교량,석곡IC교,,,0.0,경상남도 창원시 마산합포구 구산면 석곡리,,,,,진영국토관리사무소,,,,일반국도5호선,"7,395,000,000",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,017A9E188467CD0FE94B820E38EB3EA0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-01,,에스케이건설주식회사,,2012-07-20,2020-09-29,거제-마산3 국도건설공사,(주)이산,,2009-06-01,2011-12-31,,2,2종,1,교량,내포1교(거제방향),,,0.0,경상남도 창원시 마산합포구 구산면 내포리,,,,,진영국토관리사무소,,,,일반국도5호선,"7,395,000,000",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,017A9E14D9E41FD92E3B5A2DADEC2F34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-01,,에스케이건설주식회사,,2012-07-20,2020-09-29,거제-마산3 국도건설공사,(주)이산,,2009-06-01,2011-12-31,,2,2종,1,교량,내포1교(마산방향),,,0.0,경상남도 창원시 마산합포구 구산면 내포리,,,,,진영국토관리사무소,,,,일반국도5호선,"7,395,000,000",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,017AA8AD9EA6328120C12AF66D3BF585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,2021-03-23,,대흥종합건설(주),,2014-12-05,2021-03-11,시설물유지관리시스템 기타 공사,(주)동일기술공사,,2019-04-10,2019-10-30,,0,기타,3,지하차도,관호지하차도,0,2,0.0,경상북도 칠곡군 약목면 관호리,,,,,대구국토관리사무소,,,20,일반국도4호선,0,2,,,,,,,,89,,,,,,,,박스형,개착식,,4.9,5.2,,배수식,4
,,,,,,0176F962002283CA813EAB241880619A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,아스팔트,고무재,2020-12-29,4,대신건설산업(주),콘크리트,2015-04-01,2020-12-29,통영광도-고성죽계 국도건설공사,"(주)경원엔지니어링,(주)다우컨설턴트",DB-24,2007-11-29,2009-12-18,강상판,0,기타,1,교량,도산교,0,2,0.0,경상남도 통영시 도산면 법송리,역T형,,,STEEL,진주국토관리사무소,0,강재,18,일반국도14호선,"29,157,741",2,고무받침,PSC슬래브교,,1@50=50,모노셀조인트,강재,,48.9,48.9,1,,,,,,,,,,,,,
,,,,,,0176F961C240AD7C361E02921B3255BB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,아스팔트,,2020-12-29,6,대신건설산업(주),콘크리트,2015-04-01,2020-12-29,통영광도-고성죽계 국도건설공사,"(주)경원엔지니어링,(주)다우컨설턴트",DB-24,2007-11-29,2009-12-18,강상판,0,기타,1,교량,송학천교,2,3,0.0,고성군 고성읍 송학리,부벽식,,,RC,진주국토관리사무소,0,강재,23,일반국도14호선,"33,755,741",3,,라멘교,,1@14=14,,,,14,14,1,,,,,,,,,,,,,
,,,,,,0177F5BD6D6C9F73DFC475EA63585E31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-26,,제이엔씨건설(주),,2020-06-08,2020-12-26,국도44호선 홍천 하오안 보도설치공사,(주)서광건설엔지니어링,DB-24,2019-11-26,2020-06-05,,0,기타,1,교량,하오안 보도교,,,0.0,강원도 홍천군 홍천읍 연봉리,역T형,,,,홍천국토관리사무소,0,,,일반국도44호선,"1,070,295",,,기타,,1@54.0=54.0,,,,54,54,1,,,,,,,,,,,,,
