ofccd,ofcnm,rutcd,rutnm,fctkdcd,fctkdnm,fctcfcd,fctcfnm,fcno,fctnm,sectnm,lctnm,ccwdt,cstcmpnm,cwknm
33,보은국토관리사무소,33037,일반국도37호선,1,교량,2,2종,8A764BD69D3666D7E054B099289CEB28,인포RAMP-A교,옥천~보은,충청북도 옥천군 안내면 인포리,2019-01-31,계룡건설산업(주),인포-보은(제1공구)도로건설공사
33,보은국토관리사무소,33037,일반국도37호선,1,교량,2,2종,8A764BD69D3866D7E054B099289CEB28,인포RAMP-D교,옥천~보은,충청북도 옥천군 안내면 인포리,2019-01-31,계룡건설산업(주),인포-보은(제1공구)도로건설공사
33,보은국토관리사무소,33037,일반국도37호선,1,교량,2,2종,8A764BD69D3466D7E054B099289CEB28,인포교(하행선),옥천~보은,충청북도 옥천군 안내면 인포리,2019-01-31,계룡건설산업(주),인포-보은(제1공구)도로건설공사
33,보은국토관리사무소,33037,일반국도37호선,1,교량,1,1종,8A764BD69D2366D7E054B099289CEB28,장계대교(상행선),옥천~보은,충청북도 옥천군 안내면 인포리,2019-01-31,계룡건설산업(주),인포-보은(제1공구)도로건설공사
55,진영국토관리사무소,55007,일반국도7호선,1,교량,2,2종,88581BFF0C06105DE054B099289CEB28,임곡IC RAMP-A교,기장 정관~양산 웅상,부산광역시 기장군 정관읍 두명리,2019-01-30,(주)동양건설산업,부산시계-웅상1 국도건설공사
55,진영국토관리사무소,55007,일반국도7호선,1,교량,1,1종,88581AB7BADE0FA0E054B099289CEB28,두명고가교,기장 정관~양산 웅상,부산광역시 기장군 정관읍 두명리,2019-01-30,(주)동양건설산업,부산시계-웅상1 국도건설공사
55,진영국토관리사무소,55007,일반국도7호선,1,교량,2,2종,885818D353AB0664E054B099289CEB28,신임곡교,기장 정관~양산 웅상,부산광역시 기장군 정관읍 임곡리,2019-01-30,(주)동양건설산업,부산시계-웅상1 국도건설공사
55,진영국토관리사무소,55007,일반국도7호선,1,교량,2,2종,8858173353EE0542E054B099289CEB28,개곡교,기장 정관~양산 웅상,경상남도 양산시 동면 개곡리,2019-01-30,(주)동양건설산업,부산시계-웅상1 국도건설공사
52,진주국토관리사무소,52002,일반국도2호선,1,교량,2,2종,01708AE3F5315F10F5FBACF6349B7FA8,봉계1교,하동 북천면계~사천 곤명면계,경상남도 사천시 곤명면 초량리,2019-01-26,제이에스건설(주),하동-완사2 국도건설공사
52,진주국토관리사무소,52002,일반국도2호선,1,교량,2,2종,01708AE3A9F1CC92E352524EE7CEFAD0,초량교,하동 북천면계~사천 곤명면계,경상남도 사천시 곤명면 초량리,2019-01-26,제이에스건설(주),하동-완사2 국도건설공사
52,진주국토관리사무소,52002,일반국도2호선,1,교량,0,기타,01708AE42788085850525105E26BF51E,봉계2교,하동 북천면계~사천 곤명면계,경상남도 사천시 곤명면 봉계리,2019-01-26,제이에스건설(주),하동-완사2 국도건설공사
52,진주국토관리사무소,52002,일반국도2호선,1,교량,0,기타,01708AE45FD90BF89EA75DD873380DB9,초량천1교,하동 북천면계~사천 곤명면계,경상남도 사천시 곤명면 초량리,2019-01-26,제이에스건설(주),하동-완사2 국도건설공사
52,진주국토관리사무소,52002,일반국도2호선,1,교량,0,기타,01708AE49A7EE317AFFB84390B2DCCBF,초량천2교,하동 북천면계~사천 곤명면계,경상남도 사천시 곤명면 봉계리,2019-01-26,제이에스건설(주),하동-완사2 국도건설공사
52,진주국토관리사무소,52002,일반국도2호선,1,교량,2,2종,017089559FED4581D2D4C20086CA6A66,북천교,하동 북천면계~사천 곤명면계,경상남도 하동군 북천면 직전리,2019-01-26,제이에스건설(주),하동-완사2 국도건설공사
55,진영국토관리사무소,55007,일반국도7호선,1,교량,0,기타,885813C0ED7C7019E054B099289CEB28,창기교,기장 정관~양산 웅상,경남 양산시 동면 법기리,2019-01-18,(주)동양건설산업,부산시계-웅상1 국도건설공사
22,강릉국토관리사무소,22007,일반국도7호선,1,교량,0,기타,0175BC881CEDBC746F1B92A28C8EC862,석두골천교,미지정~미지정,강원도 동해시 망상동,2019-01-01,,
22,강릉국토관리사무소,22006,일반국도6호선,1,교량,0,기타,0175BC882ACD67CC62355A55B0CB4725,구지교,미지정~미지정,강원도 강릉시 연곡면 삼산리,2019-01-01,,
22,강릉국토관리사무소,22007,일반국도7호선,1,교량,0,기타,96B761D888C5175BE054B099289CEB28,군성강교,강릉 강동~강릉 사천,강원도 강릉시 강동면 모전리,2019-01-01,경림종합건설(주),국도7호선 강릉 강동 모전 모전육교 외 1개소 노후교량개축공사
41,광주국토관리사무소,41029,일반국도29호선,1,교량,0,기타,8744A402FA0F6881E054B099289CEB28,매정IC교,화순군계~이양,전라남도 화순군 이양면,2019-01-01,㈜우리종합건설,국도29호선 화순 매정지구 교차로 개선공사
41,광주국토관리사무소,41029,일반국도29호선,1,교량,0,기타,8744A402FA116881E054B099289CEB28,매정램프교,화순군계~이양,전라남도 화순군 이양면,2019-01-01,㈜우리종합건설,국도29호선 화순 매정지구 교차로 개선공사
21,홍천국토관리사무소,21031,일반국도31호선,1,교량,0,기타,8E593EAEC0AB0957E054B099289CEB28,미륵골1교,내~상남,강원도 인제군 상남면,2019-01-01,남양진흥기업(주),국도31호선 오미재터널 도로건설공사
21,홍천국토관리사무소,21031,일반국도31호선,2,터널,2,2종,914B6AA665820E0AE054B099289CEB28,오미재터널,내~상남,강원도 인제군 상남면 상남리,2019-01-01,남양진흥기업(주),국도31호선 오미재터널 도로건설공사
41,광주국토관리사무소,41077,일반국도77호선,1,교량,0,기타,016FC1603F7E32B109962189825D91C7,미동교,영광~전북도계,전라남도 영광군 염산면 옥실리,2019-01-01,(주)대우건설,영광-해제 도로건설공사
41,광주국토관리사무소,41077,일반국도77호선,1,교량,0,기타,016FC1643736C71094F4EE2F8376CD66,오동천1교,영광~전북도계,전라남도 영광군 염산면 오동리,2019-01-01,(주)대우건설,영광-해제 도로건설공사
44,순천국토관리사무소,44002,일반국도2호선,1,교량,0,기타,0170BCEB3695310D0EECED94E85CD7C4,정산교,중군~진정,전라남도 광양시 성황동,2019-01-01,GS건설(주),광양시 국도대체우회도로(중군-진정) 건설공사
44,순천국토관리사무소,44002,일반국도2호선,1,교량,0,기타,0170BCEFDFB02664BC6E012351B1AC99,정산천1교(상),중군~진정,전라남도 광양시 성황동,2019-01-01,GS건설(주),광양시 국도대체우회도로(중군-진정) 건설공사
44,순천국토관리사무소,44002,일반국도2호선,1,교량,0,기타,0170BCF3A281FF3B55CCA0E3E266269F,정산천1교(하),중군~진정,전라남도 광양시 성황동,2019-01-01,GS건설(주),광양시 국도대체우회도로(중군-진정) 건설공사
44,순천국토관리사무소,44002,일반국도2호선,1,교량,0,기타,0170BCF7852A08D7D42E846E92199EDF,신금3교,중군~진정,전라남도 광양시 옥곡면 신금리,2019-01-01,GS건설(주),광양시 국도대체우회도로(중군-진정) 건설공사
44,순천국토관리사무소,44002,일반국도2호선,1,교량,0,기타,0170BCFA9578224E0FBEB6E17A8312F0,진정1교,중군~진정,전라남도 광양시 진월면 진정리,2019-01-01,GS건설(주),광양시 국도대체우회도로(중군-진정) 건설공사
33,보은국토관리사무소,33037,일반국도37호선,1,교량,0,기타,8E557E67CC2A4535E054B099289CEB28,서대IC교,옥천~보은,충청북도 옥천군 안내면 서대리,2019-01-01,화성산업주식회사,인포-보은(제2공구)도로건설공사
53,포항국토관리사무소,53036,일반국도36호선,1,교량,0,기타,016FC1DB012F2D90322D71B57AA6C75A,대흥5교,대흥~온양,경상북도 울진군 울진읍 대흥리,2019-01-01,현대건설(주),서면-근남1 국도건설공사
33,보은국토관리사무소,33037,일반국도37호선,1,교량,0,기타,8E55134FE66C0B54E054B099289CEB28,현리교,옥천~보은,충청북도 옥천군 안내면 현리,2019-01-01,화성산업(주),인포-보은(제2공구)도로건설공사
33,보은국토관리사무소,33037,일반국도37호선,1,교량,0,기타,8E5583548B2A5787E054B099289CEB28,광촌교,옥천~보은,충청북도 보은군 수한면 광촌리,2019-01-01,화성산업(주),인포-보은(제2공구)도로건설공사
33,보은국토관리사무소,33037,일반국도37호선,1,교량,0,기타,8E551C13E494279FE054B099289CEB28,안내교,옥천~보은,충청북도 옥천군 안내면 정방리,2019-01-01,화성산업주식회사,인포-보은(제2공구)도로건설공사
33,보은국토관리사무소,33037,일반국도37호선,1,교량,0,기타,8E556ABE1F9A13BBE054B099289CEB28,안내천교,옥천~보은,충청북도 옥천군 안내면 현리,2019-01-01,화성산업주식회사,인포-보은(제2공구)도로건설공사
44,순천국토관리사무소,44017,일반국도17호선,1,교량,0,기타,0170C18D40A5E5C81CE11B69D01ED6F8,돌산천1교,돌산 ~우두,전라남도 여수시 돌산읍 둔전리,2019-01-01,"유호산업개발(주), 풍림산업(주)",돌산-우두 도로확장공사
44,순천국토관리사무소,44017,일반국도17호선,1,교량,0,기타,0170C1A12E369A1AB246474CA70CBD80,월암교,돌산 ~우두,전라남도 여수시 돌산읍 평사리,2019-01-01,"유호산업개발(주), 풍림산업(주)",돌산-우두 도로확장공사
44,순천국토관리사무소,44017,일반국도17호선,1,교량,0,기타,0170CBEA161EA8122097130F96C31551,군내육교,돌산 ~우두,전라남도 여수시 돌산읍 군내리,2019-01-01,유호산업개발(주),돌산-우두 도로확장공사
55,진영국토관리사무소,55031,일반국도31호선,1,교량,0,기타,016FFA27FD13E94C3E73CB9CA7827823,용리2교,울주 서생~울주 온산,울산광역시 울주군 서생면 용리,2019-01-01,(주)한진중공업,장안-온산2 국도건설공사
55,진영국토관리사무소,55031,일반국도31호선,1,교량,0,기타,016FFA2695D81BB7DCA1E10B3800BE5D,신암교,울주 서생~울주 온산,울산광역시 울주군 서생면 용리,2019-01-01,(주)한진중공업,장안-온산2 국도건설공사
55,진영국토관리사무소,55031,일반국도31호선,1,교량,0,기타,016FFA2500C8106F02DC8AF4DA0C23AF,용리1교,울주 서생~울주 온산,울산광역시 울주군 서생면 신암리,2019-01-01,(주)한진중공업,장안-온산2 국도건설공사
55,진영국토관리사무소,55031,일반국도31호선,1,교량,0,기타,016FFA2367EC460D7BCD24EC1D7A4483,위양교,울주 서생~울주 온산,울산광역시 울주군 서생면 명산리,2019-01-01,(주)한진중공업,장안-온산2 국도건설공사
55,진영국토관리사무소,55031,일반국도31호선,1,교량,0,기타,016FFA29F816C8225ADAE7550E84F28E,용리3교,울주 서생~울주 온산,울산광역시 울주군 서생면 용리,2019-01-01,(주)한진중공업,장안-온산2 국도건설공사
55,진영국토관리사무소,55005,일반국도5호선,1,교량,0,기타,8848B7FF33C660D6E054B099289CEB28,무기교,마산 내서~함안 칠원,경상남도 함안군 칠원읍,2019-01-01,(주)대양,내서-칠원 국도건설공사
55,진영국토관리사무소,55005,일반국도5호선,1,교량,0,기타,8848B663206C57C5E054B099289CEB28,구성교,마산 내서~함안 칠원,경상남도 함안군 칠원읍 무기리,2019-01-01,(주)대양,내서-칠원 국도건설공사
55,진영국토관리사무소,55007,일반국도7호선,1,교량,0,기타,88582190845B2434E054B099289CEB28,신임곡2교,기장 정관~양산 웅상,부산광역시 기장군 정관읍 임곡리,2019-01-01,(주)동양건설산업,부산시계-웅상1 국도건설공사
55,진영국토관리사무소,55007,일반국도7호선,1,교량,0,기타,8858107BD6CC65DBE054B099289CEB28,임기IC교,기장 정관~양산 웅상,경상남도 양산시 동면 법기리,2019-01-01,(주)동양건설산업,부산시계-웅상1 국도건설공사
55,진영국토관리사무소,55007,일반국도7호선,1,교량,0,기타,88581FE100F61B0AE054B099289CEB28,신두명2교,기장 정관~양산 웅상,부산광역시 기장군 정관읍 두명리,2019-01-01,(주)동양건설산업,부산시계-웅상1 국도건설공사
55,진영국토관리사무소,55007,일반국도7호선,1,교량,0,기타,88581D2BD02F1933E054B099289CEB28,임곡IC RAMP-B교,기장 정관~양산 웅상,부산광역시 기장군 정관읍,2019-01-01,(주)동양건설산업,부산시계-웅상1 국도건설공사
55,진영국토관리사무소,55007,일반국도7호선,1,교량,0,기타,8858152075507113E054B099289CEB28,법기IC교,기장 정관~양산 웅상,경상남도 양산시 동면 법기리,2019-01-01,(주)동양건설산업,부산시계-웅상1 국도건설공사
55,진영국토관리사무소,55007,일반국도7호선,1,교량,0,기타,88581E6C45CE1A22E054B099289CEB28,신두명1교,기장 정관~양산 웅상,부산광역시 기장군 정관읍 두명리,2019-01-01,(주)동양건설산업,부산시계-웅상1 국도건설공사
44,순천국토관리사무소,44002,일반국도2호선,1,교량,0,기타,8C2536F2D2C46035E054B099289CEB28,성황육교,세풍~중군,전라남도 광양시 성황동,2019-01-01,대림산업주식회사,광양시관내 국도대체우회도로(세풍-중군)건설공사
44,순천국토관리사무소,44002,일반국도2호선,1,교량,0,기타,8C253B42046B1338E054B099289CEB28,초남램프1교,세풍~중군,전라남도 광양시 광양읍,2019-01-01,대림산업주식회사,광양시관내 국도대체우회도로(세풍-중군)건설공사
44,순천국토관리사무소,44002,일반국도2호선,1,교량,0,기타,8C252E61FC2B602DE054B099289CEB28,초남램프2교,세풍~중군,전라남도 광양시 황금동,2019-01-01,대림산업주식회사,광양시관내 국도대체우회도로(세풍-중군)건설공사
44,순천국토관리사무소,44002,일반국도2호선,1,교량,0,기타,8C252E61FC27602DE054B099289CEB28,초남3교,세풍~중군,전라남도 광양시 광양읍 초남리,2019-01-01,대림산업주식회사,광양시관내 국도대체우회도로(세풍-중군)건설공사
44,순천국토관리사무소,44002,일반국도2호선,1,교량,0,기타,8C252E61FC0F602DE054B099289CEB28,초남2교,세풍~중군,전라남도 광양시 광양읍,2019-01-01,대림산업주식회사,광양시관내 국도대체우회도로(세풍-중군)건설공사
44,순천국토관리사무소,44002,일반국도2호선,1,교량,0,기타,8C253B4204711338E054B099289CEB28,황금교,세풍~중군,전라남도 광양시 황금동,2019-01-01,대립산업주식회사,광양시관내 국도대체우회도로(세풍-중군)건설공사
44,순천국토관리사무소,44002,일반국도2호선,1,교량,0,기타,8C253B4204471338E054B099289CEB28,세풍2육교,세풍~중군,전라남도 광양시 광양읍,2019-01-01,대림산업주식회사,광양시관내 국도대체우회도로(세풍-중군)건설공사
12,의정부국토관리사무소,12037,일반국도37호선,1,교량,1,1종,8EF3E29E0D082B45E054B099289CEB28,전곡대교,적성~전곡,경기도 연천군 청산면 장탄리,2018-12-31,,
12,의정부국토관리사무소,12037,일반국도37호선,1,교량,1,1종,8EF3E29E0D0F2B45E054B099289CEB28,화진교,적성~전곡,경기도 연천군 군남면 남계리,2018-12-31,,
